initialRelayScenario,sensorScenario,NmbrofSensors,Algorithm,smin,fmin,NmbrofFcal,RunTime
Fixed - Centre,Clustered - Centre,6,Monte Carlo,"(0.66,0.49)",0.26778889749763,100,0.6243
Fixed - Centre,Clustered - Centre,6,l2,"(0.62,0.51)",0.23584734603753,106,52.6865
Fixed - Centre,Clustered - Centre,6,Nelder-Mead Simplex,"(0.62,0.51)",0.235847361488325,52,1.555
Fixed - Centre,Clustered - Centre,6,Log Barrier,"(0.5,0.5)",0.330348546031054,0,0.1321
Fixed - Centre,Clustered - Centre,12,Monte Carlo,"(0.63,0.48)",0.575160757281432,100,1.1011
Fixed - Centre,Clustered - Centre,12,l2,"(0.56,0.49)",0.45646685254954,147,70.0287
Fixed - Centre,Clustered - Centre,12,Nelder-Mead Simplex,"(0.56,0.5)",0.454249958203053,66,3.3083
Fixed - Centre,Clustered - Centre,12,Log Barrier,"(0.5,0.5)",0.512205751138735,0,0.1767
Fixed - Centre,Clustered - Centre,24,Monte Carlo,"(0.5,0.57)",1.50903354049727,100,0.9767
Fixed - Centre,Clustered - Centre,24,l2,"(0.53,0.48)",1.28083592326678,127,69.4897
Fixed - Centre,Clustered - Centre,24,Nelder-Mead Simplex,"(0.53,0.48)",1.2808359533021,44,1.6501
Fixed - Centre,Clustered - Centre,24,Log Barrier,"(0.5,0.5)",1.31390803542505,0,0.2299
Fixed - Centre,Clustered - Centre,48,Monte Carlo,"(0.57,0.56)",3.13014790806846,100,1.7127
Fixed - Centre,Clustered - Centre,48,l2,"(0.53,0.49)",2.85749581842902,190,145.7925
Fixed - Centre,Clustered - Centre,48,Nelder-Mead Simplex,"(0.53,0.49)",2.85749587811614,42,2.0322
Fixed - Centre,Clustered - Centre,48,Log Barrier,"(0.5,0.5)",2.9045365224647,0,0.4526
Fixed - Centre,Clustered - Centre,96,Monte Carlo,"(0.51,0.54)",5.85814548181414,100,2.2908
Fixed - Centre,Clustered - Centre,96,l2,"(0.51,0.5)",5.66091735089905,180,175.8386
Fixed - Centre,Clustered - Centre,96,Nelder-Mead Simplex,"(0.51,0.5)",5.66091750657603,38,3.7662
Fixed - Centre,Clustered - Centre,96,Log Barrier,"(0.5,0.5)",5.66658600296521,0,1.0667
Fixed - Centre,Clustered - Centre,192,Monte Carlo,"(0.53,0.44)",11.8425289913928,100,4.3364
Fixed - Centre,Clustered - Centre,192,l2,"(0.5,0.49)",11.1250067264944,113,166.6509
Fixed - Centre,Clustered - Centre,192,Nelder-Mead Simplex,"(0.5,0.49)",11.1250070117295,41,3.809
Fixed - Centre,Clustered - Centre,192,Log Barrier,"(0.5,0.5)",11.1370898815469,0,1.0111
Fixed - Centre,Clustered - Centre,384,Monte Carlo,"(0.56,0.55)",24.8587552698203,100,5.2277
Fixed - Centre,Clustered - Centre,384,l2,"(0.5,0.5)",22.591378850667,95,166.4075
Fixed - Centre,Clustered - Centre,384,Nelder-Mead Simplex,"(0.5,0.5)",22.5913797660294,41,3.0543
Fixed - Centre,Clustered - Centre,384,Log Barrier,"(0.5,0.5)",22.592218685262,0,2.1122
Fixed - Centre,Uniformly Distributed,3,Monte Carlo,"(0.6,0.47)",0.854167645414749,100,0.32
Fixed - Centre,Uniformly Distributed,3,l2,"(0.57,0.45)",0.844710676578207,84,23.8538
Fixed - Centre,Uniformly Distributed,3,Nelder-Mead Simplex,"(0.58,0.47)",0.837552782488648,77,1.1317
Fixed - Centre,Uniformly Distributed,3,Log Barrier,"(0.5,0.5)",0.967044021396717,0,0.0743
Fixed - Centre,Uniformly Distributed,6,Monte Carlo,"(0.54,0.53)",1.78434264597498,100,0.5381
Fixed - Centre,Uniformly Distributed,6,l2,"(0.57,0.54)",1.76309158767601,105,31.2829
Fixed - Centre,Uniformly Distributed,6,Nelder-Mead Simplex,"(0.56,0.55)",1.75900065473583,82,2.0433
Fixed - Centre,Uniformly Distributed,6,Log Barrier,"(0.5,0.5)",1.89556798685165,0,0.0956
Fixed - Centre,Uniformly Distributed,12,Monte Carlo,"(0.6,0.52)",2.80575847362931,100,1.0579
Fixed - Centre,Uniformly Distributed,12,l2,"(0.55,0.52)",2.70897857654524,147,43.5362
Fixed - Centre,Uniformly Distributed,12,Nelder-Mead Simplex,"(0.56,0.52)",2.70490643040575,61,3.0066
Fixed - Centre,Uniformly Distributed,12,Log Barrier,"(0.5,0.5)",2.76428034391982,0,0.1495
Fixed - Centre,Uniformly Distributed,24,Monte Carlo,"(0.54,0.48)",5.07463169467884,100,0.9185
Fixed - Centre,Uniformly Distributed,24,l2,"(0.58,0.48)",5.03773752533638,233,86.509
Fixed - Centre,Uniformly Distributed,24,Nelder-Mead Simplex,"(0.58,0.48)",5.03773754080273,56,2.5027
Fixed - Centre,Uniformly Distributed,24,Log Barrier,"(0.5,0.5)",5.23898269552795,0,0.2425
Fixed - Centre,Uniformly Distributed,48,Monte Carlo,"(0.51,0.47)",9.51211042553168,100,1.0025
Fixed - Centre,Uniformly Distributed,48,l2,"(0.53,0.49)",9.45924233563921,273,102.5934
Fixed - Centre,Uniformly Distributed,48,Nelder-Mead Simplex,"(0.53,0.49)",9.45570351549594,65,2.7225
Fixed - Centre,Uniformly Distributed,48,Log Barrier,"(0.5,0.5)",9.50376133344698,0,0.6338
Fixed - Centre,Uniformly Distributed,96,Monte Carlo,"(0.49,0.48)",18.7868773946384,100,1.271
Fixed - Centre,Uniformly Distributed,96,l2,"(0.54,0.5)",18.4907613335282,258,142.2578
Fixed - Centre,Uniformly Distributed,96,Nelder-Mead Simplex,"(0.54,0.5)",18.4907614442144,42,2.3324
Fixed - Centre,Uniformly Distributed,96,Log Barrier,"(0.5,0.5)",18.7175879300167,0,1.1591
Fixed - Centre,Uniformly Distributed,192,Monte Carlo,"(0.57,0.53)",36.2806646051448,100,2.7268
Fixed - Centre,Uniformly Distributed,192,l2,"(0.52,0.52)",35.6937593924471,211,187.1357
Fixed - Centre,Uniformly Distributed,192,Nelder-Mead Simplex,"(0.52,0.52)",35.6937596025709,43,1.8427
Fixed - Centre,Uniformly Distributed,192,Log Barrier,"(0.5,0.5)",35.8651686811742,0,0.7731
Fixed - Centre,Uniformly Distributed,384,Monte Carlo,"(0.45,0.53)",66.8358460416997,100,4.0057
Fixed - Centre,Uniformly Distributed,384,l2,"(0.49,0.52)",66.1962745716659,286,426.7949
Fixed - Centre,Uniformly Distributed,384,Nelder-Mead Simplex,"(0.49,0.52)",66.1962747297426,38,3.6921
Fixed - Centre,Uniformly Distributed,384,Log Barrier,"(0.5,0.5)",66.3692029597305,0,3.56
Fixed - Centre,Clustered - Corner,3,Monte Carlo,"(0.29,0.34)",0.162035602538507,100,0.3263
Fixed - Centre,Clustered - Corner,3,l2,"(0.27,0.39)",0.142271018772339,84,20.3065
Fixed - Centre,Clustered - Corner,3,Nelder-Mead Simplex,"(0.27,0.39)",0.138950743790149,78,1.8555
Fixed - Centre,Clustered - Corner,3,Log Barrier,"(0.5,0.5)",0.472854197612407,0,0.1341
Fixed - Centre,Clustered - Corner,6,Monte Carlo,"(0.22,0.32)",0.432932862052216,100,0.6095
Fixed - Centre,Clustered - Corner,6,l2,"(0.21,0.3)",0.394383257966981,126,33.9128
Fixed - Centre,Clustered - Corner,6,Nelder-Mead Simplex,"(0.21,0.29)",0.393017619306102,91,2.3889
Fixed - Centre,Clustered - Corner,6,Log Barrier,"(0.5,0.5)",1.59206982263054,0,0.1278
Fixed - Centre,Clustered - Corner,12,Monte Carlo,"(0.17,0.16)",0.748103190135008,100,0.4907
Fixed - Centre,Clustered - Corner,12,l2,"(0.22,0.24)",0.64385456401693,128,36.0382
Fixed - Centre,Clustered - Corner,12,Nelder-Mead Simplex,"(0.22,0.24)",0.643854581882358,60,1.0421
Fixed - Centre,Clustered - Corner,12,Log Barrier,"(0.5,0.5)",2.94019183842704,0,0.114
Fixed - Centre,Clustered - Corner,24,Monte Carlo,"(0.17,0.3)",1.18602219137119,100,0.6586
Fixed - Centre,Clustered - Corner,24,l2,"(0.22,0.26)",1.10878547313316,170,51.7003
Fixed - Centre,Clustered - Corner,24,Nelder-Mead Simplex,"(0.22,0.26)",1.10878550993789,63,1.1776
Fixed - Centre,Clustered - Corner,24,Log Barrier,"(0.5,0.5)",4.86439590765761,0,0.2623
Fixed - Centre,Clustered - Corner,48,Monte Carlo,"(0.25,0.26)",2.91429914870936,100,1.5022
Fixed - Centre,Clustered - Corner,48,l2,"(0.22,0.26)",2.8595723882962,192,78.4336
Fixed - Centre,Clustered - Corner,48,Nelder-Mead Simplex,"(0.22,0.26)",2.85957246007464,62,2.3735
Fixed - Centre,Clustered - Corner,48,Log Barrier,"(0.5,0.5)",9.68993661376829,0,0.5442
Fixed - Centre,Clustered - Corner,96,Monte Carlo,"(0.26,0.26)",6.70178427394794,100,2.0991
Fixed - Centre,Clustered - Corner,96,l2,"(0.22,0.25)",6.52704772748991,212,124.1186
Fixed - Centre,Clustered - Corner,96,Nelder-Mead Simplex,"(0.22,0.25)",6.52704786084733,65,3.3382
Fixed - Centre,Clustered - Corner,96,Log Barrier,"(0.5,0.5)",19.9818542393518,0,0.6743
Fixed - Centre,Clustered - Corner,192,Monte Carlo,"(0.3,0.27)",14.4230121944254,100,2.2163
Fixed - Centre,Clustered - Corner,192,l2,"(0.22,0.27)",12.9975861996992,275,257.044
Fixed - Centre,Clustered - Corner,192,Nelder-Mead Simplex,"(0.22,0.27)",12.9975865908572,63,2.9392
Fixed - Centre,Clustered - Corner,192,Log Barrier,"(0.5,0.5)",38.9297790906507,0,1.7542
Fixed - Centre,Clustered - Corner,384,Monte Carlo,"(0.17,0.29)",25.4001792394194,100,7.6553
Fixed - Centre,Clustered - Corner,384,l2,"(0.21,0.26)",24.2940254451269,157,304.1588
Fixed - Centre,Clustered - Corner,384,Nelder-Mead Simplex,"(0.21,0.26)",24.294025853457,68,3.8107
Fixed - Centre,Clustered - Corner,384,Log Barrier,"(0.5,0.5)",78.3694690364161,0,2.7952
Fixed - Centre,Clustered - Centre,3,Monte Carlo,"(0.6,0.52)",0.102755413527057,100,0.333
Fixed - Centre,Clustered - Centre,3,l2,"(0.59,0.44)",0.0800731516702086,84,24.5954
Fixed - Centre,Clustered - Centre,3,Nelder-Mead Simplex,"(0.59,0.45)",0.0770716295465571,72,1.2954
Fixed - Centre,Clustered - Centre,3,Log Barrier,"(0.5,0.5)",0.13826479456818,0,0.0879
Fixed - Centre,Clustered - Centre,6,Monte Carlo,"(0.42,0.55)",0.427797927480689,100,0.6052
Fixed - Centre,Clustered - Centre,6,l2,"(0.44,0.44)",0.337571240244725,126,43.3882
Fixed - Centre,Clustered - Centre,6,Nelder-Mead Simplex,"(0.43,0.45)",0.333729975625175,82,1.2259
Fixed - Centre,Clustered - Centre,6,Log Barrier,"(0.5,0.5)",0.401737252753085,0,0.0874
Fixed - Centre,Clustered - Centre,12,Monte Carlo,"(0.47,0.46)",0.945202601218607,100,1.1604
Fixed - Centre,Clustered - Centre,12,l2,"(0.51,0.44)",0.916437069063006,147,46.691
Fixed - Centre,Clustered - Centre,12,Nelder-Mead Simplex,"(0.5,0.43)",0.913689495076315,54,1.0804
Fixed - Centre,Clustered - Centre,12,Log Barrier,"(0.5,0.5)",0.978342561520034,0,0.1907
Fixed - Centre,Clustered - Centre,24,Monte Carlo,"(0.52,0.5)",1.80517595973375,100,0.6837
Fixed - Centre,Clustered - Centre,24,l2,"(0.52,0.48)",1.80265745921718,127,47.327
Fixed - Centre,Clustered - Centre,24,Nelder-Mead Simplex,"(0.52,0.49)",1.80265750709696,41,0.9774
Fixed - Centre,Clustered - Centre,24,Log Barrier,"(0.5,0.5)",1.81572580610545,0,0.1958
Fixed - Centre,Clustered - Centre,48,Monte Carlo,"(0.47,0.49)",3.21188223990055,100,0.9195
Fixed - Centre,Clustered - Centre,48,l2,"(0.5,0.5)",3.16560402104001,190,97.2228
Fixed - Centre,Clustered - Centre,48,Nelder-Mead Simplex,"(0.5,0.5)",3.16560409075622,42,1.9322
Fixed - Centre,Clustered - Centre,48,Log Barrier,"(0.5,0.5)",3.16668563332823,0,0.4491
Fixed - Centre,Clustered - Centre,96,Monte Carlo,"(0.5,0.45)",6.64825660815241,100,1.3467
Fixed - Centre,Clustered - Centre,96,l2,"(0.5,0.51)",6.25892711279985,190,123.8144
Fixed - Centre,Clustered - Centre,96,Nelder-Mead Simplex,"(0.5,0.51)",6.25892723431122,38,1.4058
Fixed - Centre,Clustered - Centre,96,Log Barrier,"(0.5,0.5)",6.27581977137857,0,0.6187
Fixed - Centre,Clustered - Centre,192,Monte Carlo,"(0.56,0.49)",12.0289520864153,100,2.7786
Fixed - Centre,Clustered - Centre,192,l2,"(0.5,0.5)",11.3559961234575,172,166.5802
Fixed - Centre,Clustered - Centre,192,Nelder-Mead Simplex,"(0.5,0.5)",11.3559962067131,40,3.3236
Fixed - Centre,Clustered - Centre,192,Log Barrier,"(0.5,0.5)",11.3627019285587,0,1.1021
Fixed - Centre,Clustered - Centre,384,Monte Carlo,"(0.53,0.52)",22.8320585363291,100,5.0647
Fixed - Centre,Clustered - Centre,384,l2,"(0.5,0.5)",22.2618117667574,190,286.9655
Fixed - Centre,Clustered - Centre,384,Nelder-Mead Simplex,"(0.5,0.5)",22.2618121463717,38,2.4816
Fixed - Centre,Clustered - Centre,384,Log Barrier,"(0.5,0.5)",22.2681926756739,0,2.0332
Fixed - Centre,Uniformly Distributed,3,Monte Carlo,"(0.47,0.47)",1.19134007131519,100,0.3505
Fixed - Centre,Uniformly Distributed,3,l2,"(0.53,0.44)",1.12838293526598,84,21.8859
Fixed - Centre,Uniformly Distributed,3,Nelder-Mead Simplex,"(0.56,0.48)",1.11067048511109,71,0.9703
Fixed - Centre,Uniformly Distributed,3,Log Barrier,"(0.5,0.5)",1.19014962562112,0,0.0662
Fixed - Centre,Uniformly Distributed,6,Monte Carlo,"(0.46,0.38)",1.93874838108229,100,0.4354
Fixed - Centre,Uniformly Distributed,6,l2,"(0.47,0.45)",1.83658554382742,126,34.4477
Fixed - Centre,Uniformly Distributed,6,Nelder-Mead Simplex,"(0.47,0.46)",1.82632658919595,63,1.8143
Fixed - Centre,Uniformly Distributed,6,Log Barrier,"(0.5,0.5)",1.84593578738263,0,0.1317
Fixed - Centre,Uniformly Distributed,12,Monte Carlo,"(0.57,0.52)",2.59131264808326,100,0.6729
Fixed - Centre,Uniformly Distributed,12,l2,"(0.5,0.49)",2.5101202072142,147,42.7784
Fixed - Centre,Uniformly Distributed,12,Nelder-Mead Simplex,"(0.5,0.49)",2.50711751005079,57,1.8564
Fixed - Centre,Uniformly Distributed,12,Log Barrier,"(0.5,0.5)",2.52112634102146,0,0.1233
Fixed - Centre,Uniformly Distributed,24,Monte Carlo,"(0.55,0.6)",4.22847641182226,100,0.9005
Fixed - Centre,Uniformly Distributed,24,l2,"(0.53,0.52)",4.07264502020276,189,62.7215
Fixed - Centre,Uniformly Distributed,24,Nelder-Mead Simplex,"(0.53,0.52)",4.06756044030455,66,2.0012
Fixed - Centre,Uniformly Distributed,24,Log Barrier,"(0.5,0.5)",4.10548706790716,0,0.2473
Fixed - Centre,Uniformly Distributed,48,Monte Carlo,"(0.5,0.56)",8.13857996261052,100,1.0999
Fixed - Centre,Uniformly Distributed,48,l2,"(0.52,0.53)",8.08925053910752,172,72.6207
Fixed - Centre,Uniformly Distributed,48,Nelder-Mead Simplex,"(0.52,0.53)",8.08925056008237,48,2.3868
Fixed - Centre,Uniformly Distributed,48,Log Barrier,"(0.5,0.5)",8.16805440542956,0,0.2682
Fixed - Centre,Uniformly Distributed,96,Monte Carlo,"(0.52,0.55)",16.2958756250836,100,2.7337
Fixed - Centre,Uniformly Distributed,96,l2,"(0.54,0.52)",16.1204351495881,252,151.1588
Fixed - Centre,Uniformly Distributed,96,Nelder-Mead Simplex,"(0.54,0.52)",16.1204352581646,44,2.386
Fixed - Centre,Uniformly Distributed,96,Log Barrier,"(0.5,0.5)",16.2772342888223,0,0.6149
Fixed - Centre,Uniformly Distributed,192,Monte Carlo,"(0.6,0.54)",32.002243447641,100,3.0297
Fixed - Centre,Uniformly Distributed,192,l2,"(0.56,0.52)",31.6361734761294,294,254.4531
Fixed - Centre,Uniformly Distributed,192,Nelder-Mead Simplex,"(0.56,0.52)",31.6361735637806,45,1.8406
Fixed - Centre,Uniformly Distributed,192,Log Barrier,"(0.5,0.5)",32.4561981959308,0,0.9958
Fixed - Centre,Uniformly Distributed,384,Monte Carlo,"(0.56,0.58)",69.6507270376374,100,5.6691
Fixed - Centre,Uniformly Distributed,384,l2,"(0.51,0.5)",65.9634765615207,288,444.5639
Fixed - Centre,Uniformly Distributed,384,Nelder-Mead Simplex,"(0.51,0.5)",65.9634768190053,39,3.5717
Fixed - Centre,Uniformly Distributed,384,Log Barrier,"(0.5,0.5)",66.0431544219905,0,2.9929
Fixed - Centre,Clustered - Corner,3,Monte Carlo,"(0.31,0.14)",0.119029545675374,100,0.3541
Fixed - Centre,Clustered - Corner,3,l2,"(0.33,0.14)",0.117203340893026,84,21.5898
Fixed - Centre,Clustered - Corner,3,Nelder-Mead Simplex,"(0.33,0.14)",0.115356515834939,79,0.9985
Fixed - Centre,Clustered - Corner,3,Log Barrier,"(0.5,0.5)",0.755672606033941,0,0.0679
Fixed - Centre,Clustered - Corner,6,Monte Carlo,"(0.2,0.08)",0.277620075055974,100,0.661
Fixed - Centre,Clustered - Corner,6,l2,"(0.24,0.13)",0.24869474005703,107,29.7363
Fixed - Centre,Clustered - Corner,6,Nelder-Mead Simplex,"(0.24,0.13)",0.248694744264124,77,1.8672
Fixed - Centre,Clustered - Corner,6,Log Barrier,"(0.5,0.5)",1.83328154979855,0,0.0853
Fixed - Centre,Clustered - Corner,12,Monte Carlo,"(0.19,0.18)",0.450280720627533,100,0.861
Fixed - Centre,Clustered - Corner,12,l2,"(0.22,0.16)",0.435167436897566,105,29.0493
Fixed - Centre,Clustered - Corner,12,Nelder-Mead Simplex,"(0.22,0.16)",0.434975359798927,96,2.4251
Fixed - Centre,Clustered - Corner,12,Log Barrier,"(0.5,0.5)",3.17813345348714,0,0.1273
Fixed - Centre,Clustered - Corner,24,Monte Carlo,"(0.27,0.23)",1.38856727933428,100,0.7431
Fixed - Centre,Clustered - Corner,24,l2,"(0.25,0.2)",1.34929683464164,128,44.9663
Fixed - Centre,Clustered - Corner,24,Nelder-Mead Simplex,"(0.25,0.2)",1.349296844914,71,2.1252
Fixed - Centre,Clustered - Corner,24,Log Barrier,"(0.5,0.5)",5.53373482530371,0,0.2429
Fixed - Centre,Clustered - Corner,48,Monte Carlo,"(0.26,0.18)",3.55500347284908,100,1.1878
Fixed - Centre,Clustered - Corner,48,l2,"(0.24,0.23)",3.40381640700383,171,74.6542
Fixed - Centre,Clustered - Corner,48,Nelder-Mead Simplex,"(0.24,0.23)",3.40381646515056,65,2.4162
Fixed - Centre,Clustered - Corner,48,Log Barrier,"(0.5,0.5)",10.5596027508272,0,0.494
Fixed - Centre,Clustered - Corner,96,Monte Carlo,"(0.35,0.22)",7.27814212847898,100,1.5902
Fixed - Centre,Clustered - Corner,96,l2,"(0.28,0.21)",6.70537794355112,212,121.2908
Fixed - Centre,Clustered - Corner,96,Nelder-Mead Simplex,"(0.28,0.21)",6.70537805022567,71,3.9806
Fixed - Centre,Clustered - Corner,96,Log Barrier,"(0.5,0.5)",19.8613246529813,0,0.7014
Fixed - Centre,Clustered - Corner,192,Monte Carlo,"(0.29,0.2)",13.6446835432679,100,2.809
Fixed - Centre,Clustered - Corner,192,l2,"(0.28,0.21)",13.6331494885156,309,309.6986
Fixed - Centre,Clustered - Corner,192,Nelder-Mead Simplex,"(0.28,0.21)",13.6331501307325,67,3.06
Fixed - Centre,Clustered - Corner,192,Log Barrier,"(0.5,0.5)",40.1463949430029,0,1.9484
Fixed - Centre,Clustered - Corner,384,Monte Carlo,"(0.28,0.2)",26.8226459834891,100,4.8667
Fixed - Centre,Clustered - Corner,384,l2,"(0.27,0.21)",26.7582278608984,121,197.1658
Fixed - Centre,Clustered - Corner,384,Nelder-Mead Simplex,"(0.27,0.21)",26.7582282420458,67,5.5695
Fixed - Centre,Clustered - Corner,384,Log Barrier,"(0.5,0.5)",79.9778886526545,0,2.7092
Fixed - Centre,Clustered - Centre,3,Monte Carlo,"(0.6,0.7)",0.229770791798213,100,0.6009
Fixed - Centre,Clustered - Centre,3,l2,"(0.62,0.65)",0.207113411623375,84,21.3754
Fixed - Centre,Clustered - Centre,3,Nelder-Mead Simplex,"(0.62,0.67)",0.203792337213755,70,0.9281
Fixed - Centre,Clustered - Centre,3,Log Barrier,"(0.5,0.5)",0.382094122237137,0,0.0684
Fixed - Centre,Clustered - Centre,6,Monte Carlo,"(0.64,0.56)",0.415328254058548,100,0.4174
Fixed - Centre,Clustered - Centre,6,l2,"(0.63,0.56)",0.417075630860977,105,28.1735
Fixed - Centre,Clustered - Centre,6,Nelder-Mead Simplex,"(0.64,0.56)",0.412181304314898,76,1.0804
Fixed - Centre,Clustered - Centre,6,Log Barrier,"(0.5,0.5)",0.600032616861229,0,0.0988
Fixed - Centre,Clustered - Centre,12,Monte Carlo,"(0.53,0.5)",1.2446582082872,100,0.9569
Fixed - Centre,Clustered - Centre,12,l2,"(0.53,0.56)",1.1898802284569,126,35.7744
Fixed - Centre,Clustered - Centre,12,Nelder-Mead Simplex,"(0.52,0.56)",1.18851370889588,79,1.2976
Fixed - Centre,Clustered - Centre,12,Log Barrier,"(0.5,0.5)",1.28287802053443,0,0.1409
Fixed - Centre,Clustered - Centre,24,Monte Carlo,"(0.53,0.64)",2.51676857153518,100,0.9817
Fixed - Centre,Clustered - Centre,24,l2,"(0.55,0.55)",2.28310896313167,127,41.4846
Fixed - Centre,Clustered - Centre,24,Nelder-Mead Simplex,"(0.55,0.55)",2.28310900229307,44,2.1683
Fixed - Centre,Clustered - Centre,24,Log Barrier,"(0.5,0.5)",2.42129028183884,0,0.2636
Fixed - Centre,Clustered - Centre,48,Monte Carlo,"(0.58,0.5)",4.77837256523813,100,1.2279
Fixed - Centre,Clustered - Centre,48,l2,"(0.51,0.47)",4.50625120734291,169,78.0868
Fixed - Centre,Clustered - Centre,48,Nelder-Mead Simplex,"(0.51,0.47)",4.50625126806884,44,1.1842
Fixed - Centre,Clustered - Centre,48,Log Barrier,"(0.5,0.5)",4.56640046904887,0,0.4063
Fixed - Centre,Clustered - Centre,96,Monte Carlo,"(0.54,0.47)",7.45696906819055,100,2.5587
Fixed - Centre,Clustered - Centre,96,l2,"(0.5,0.46)",7.31523594594086,190,113.0822
Fixed - Centre,Clustered - Centre,96,Nelder-Mead Simplex,"(0.5,0.46)",7.31523606915391,45,1.6478
Fixed - Centre,Clustered - Centre,96,Log Barrier,"(0.5,0.5)",7.43801699192624,0,0.6849
Fixed - Centre,Clustered - Centre,192,Monte Carlo,"(0.47,0.4)",12.5820671564354,100,2.8371
Fixed - Centre,Clustered - Centre,192,l2,"(0.48,0.46)",11.9565815610454,230,209.9002
Fixed - Centre,Clustered - Centre,192,Nelder-Mead Simplex,"(0.48,0.46)",11.956581679465,44,3.0806
Fixed - Centre,Clustered - Centre,192,Log Barrier,"(0.5,0.5)",12.3148111648043,0,6.5309
Fixed - Centre,Clustered - Centre,384,Monte Carlo,"(0.53,0.47)",23.7690613459536,100,4.497
Fixed - Centre,Clustered - Centre,384,l2,"(0.49,0.47)",23.0931763024749,84,153.588
Fixed - Centre,Clustered - Centre,384,Nelder-Mead Simplex,"(0.49,0.47)",23.0931767910417,43,3.3235
Fixed - Centre,Clustered - Centre,384,Log Barrier,"(0.5,0.5)",23.5261295616727,0,2.5911
Fixed - Centre,Uniformly Distributed,3,Monte Carlo,"(0.41,0.49)",0.485484836492994,100,0.3598
Fixed - Centre,Uniformly Distributed,3,l2,"(0.48,0.48)",0.432513861751703,84,21.8888
Fixed - Centre,Uniformly Distributed,3,Nelder-Mead Simplex,"(0.47,0.46)",0.429132937511631,71,0.9897
Fixed - Centre,Uniformly Distributed,3,Log Barrier,"(0.5,0.5)",0.440519528259805,0,0.0831
Fixed - Centre,Uniformly Distributed,6,Monte Carlo,"(0.39,0.33)",0.728834632863376,100,0.6893
Fixed - Centre,Uniformly Distributed,6,l2,"(0.43,0.39)",0.684893279163038,105,28.7459
Fixed - Centre,Uniformly Distributed,6,Nelder-Mead Simplex,"(0.43,0.39)",0.682748287068292,63,0.9373
